id,source_account,destination_account,amount_minor,currency_src,currency_dst,timestamp,description
TX-002313,ACC_000923,ACC_000438,129553,USD,USD,2025-09-13T23:43:42.473709+00:00Z,poc-tx
TX-002314,ACC_000462,ACC_000238,4801511,IDR,IDR,2025-09-15T21:13:18.473730+00:00Z,poc-tx
TX-002315,ACC_000738,ACC_000274,4608442,IDR,IDR,2025-09-10T22:09:37.473758+00:00Z,poc-tx
TX-002316,ACC_000991,ACC_000919,134548,USD,USD,2025-09-09T19:01:11.473793+00:00Z,poc-tx
TX-002317,ACC_000439,ACC_000022,2399511,IDR,USD,2025-09-09T16:07:24.473813+00:00Z,poc-tx
TX-002318,ACC_000775,ACC_000029,31292,USD,SGD,2025-09-13T21:04:15.473843+00:00Z,poc-tx
TX-002319,ACC_000967,ACC_000086,166356,IDR,IDR,2025-09-14T23:12:08.473877+00:00Z,poc-tx
TX-002320,ACC_000506,ACC_000475,19746,USD,IDR,2025-09-10T23:32:12.473899+00:00Z,poc-tx
TX-002321,ACC_000683,ACC_000527,180194,USD,USD,2025-09-10T13:33:11.473926+00:00Z,poc-tx
TX-002322,ACC_000744,ACC_000158,90841,USD,USD,2025-09-14T15:51:54.473954+00:00Z,poc-tx
TX-002323,ACC_000786,ACC_000398,9599,USD,USD,2025-09-14T01:18:02.473983+00:00Z,poc-tx
TX-002324,ACC_000081,ACC_000761,1083880,IDR,IDR,2025-09-13T02:20:39.473992+00:00Z,poc-tx
TX-002325,ACC_000526,ACC_000766,63245,SGD,IDR,2025-09-12T16:07:58.474015+00:00Z,poc-tx
TX-002326,ACC_000233,ACC_000633,17001,SGD,SGD,2025-09-13T23:35:24.474029+00:00Z,poc-tx
TX-002327,ACC_000985,ACC_000151,1027111,IDR,SGD,2025-09-14T17:52:19.474064+00:00Z,poc-tx
TX-002328,ACC_000073,ACC_000350,1775231,IDR,IDR,2025-09-14T15:23:54.474073+00:00Z,poc-tx
TX-002329,ACC_000219,ACC_000925,4692785,IDR,USD,2025-09-12T10:18:58.474087+00:00Z,poc-tx
TX-002330,ACC_000612,ACC_000725,144283,SGD,USD,2025-09-12T04:52:04.474111+00:00Z,poc-tx
TX-002331,ACC_000714,ACC_000096,4906125,IDR,IDR,2025-09-16T00:38:31.474139+00:00Z,poc-tx
TX-002332,ACC_000671,ACC_000496,157389,USD,SGD,2025-09-14T13:07:41.474165+00:00Z,poc-tx
TX-002333,ACC_000521,ACC_000966,109982,SGD,SGD,2025-09-15T04:21:17.474187+00:00Z,poc-tx
TX-002334,ACC_000572,ACC_000711,90904,IDR,IDR,2025-09-10T06:16:59.474223+00:00Z,poc-tx
TX-002335,ACC_000615,ACC_000573,6340,SGD,SGD,2025-09-15T22:31:40.474251+00:00Z,poc-tx
TX-002336,ACC_000226,ACC_000541,126108,USD,USD,2025-09-15T07:40:22.474265+00:00Z,poc-tx
TX-002337,ACC_000104,ACC_000763,4469725,IDR,USD,2025-09-13T17:25:54.474276+00:00Z,poc-tx
TX-002338,ACC_000409,ACC_000023,5915,USD,USD,2025-09-13T18:50:14.474295+00:00Z,poc-tx
TX-002339,ACC_000506,ACC_000283,80178,USD,USD,2025-09-15T16:01:52.474316+00:00Z,poc-tx
TX-002340,ACC_000173,ACC_000412,455,USD,USD,2025-09-14T22:20:25.474328+00:00Z,poc-tx
TX-002341,ACC_000811,ACC_000743,138796,SGD,SGD,2025-09-13T12:18:52.474358+00:00Z,poc-tx
TX-002342,ACC_000712,ACC_000294,90878,SGD,IDR,2025-09-16T12:14:11.474386+00:00Z,poc-tx
TX-002343,ACC_000655,ACC_000593,31354,USD,USD,2025-09-15T13:46:35.474412+00:00Z,poc-tx
TX-002344,ACC_000592,ACC_000782,2926589,IDR,IDR,2025-09-10T09:52:34.474435+00:00Z,poc-tx
TX-002345,ACC_000946,ACC_000836,1376931,IDR,IDR,2025-09-11T15:24:13.474469+00:00Z,poc-tx
TX-002346,ACC_000003,ACC_000006,86309,SGD,SGD,2025-09-15T13:15:24.474476+00:00Z,poc-tx
TX-002347,ACC_000902,ACC_000620,43215,USD,IDR,2025-09-14T14:29:17.474509+00:00Z,poc-tx
TX-002348,ACC_000062,ACC_000182,31643,SGD,SGD,2025-09-15T21:02:45.474517+00:00Z,poc-tx
TX-002349,ACC_000809,ACC_000317,2671571,IDR,SGD,2025-09-16T02:57:47.474548+00:00Z,poc-tx
TX-002350,ACC_000337,ACC_000331,1521639,IDR,USD,2025-09-13T03:54:34.474565+00:00Z,poc-tx
TX-002351,ACC_000225,ACC_000004,134796,SGD,SGD,2025-09-11T07:47:51.474578+00:00Z,poc-tx
TX-002352,ACC_000499,ACC_000029,20685,SGD,USD,2025-09-15T15:28:22.474600+00:00Z,poc-tx
TX-002353,ACC_000059,ACC_000486,4727807,IDR,IDR,2025-09-14T03:20:51.474608+00:00Z,poc-tx
TX-002354,ACC_000363,ACC_000779,1502862,IDR,IDR,2025-09-14T12:01:33.474625+00:00Z,poc-tx
TX-002355,ACC_000763,ACC_000253,100447,SGD,SGD,2025-09-10T17:22:14.474654+00:00Z,poc-tx
TX-002356,ACC_000357,ACC_000382,121471,USD,USD,2025-09-15T00:20:22.474671+00:00Z,poc-tx
TX-002357,ACC_000651,ACC_000563,118947,SGD,SGD,2025-09-12T18:33:38.474696+00:00Z,poc-tx
TX-002358,ACC_000188,ACC_000313,1381104,IDR,IDR,2025-09-10T06:33:24.474708+00:00Z,poc-tx
TX-002359,ACC_000343,ACC_000877,616593,IDR,IDR,2025-09-12T23:06:04.474725+00:00Z,poc-tx
TX-002360,ACC_000852,ACC_000416,3956751,IDR,IDR,2025-09-12T10:20:13.474756+00:00Z,poc-tx
TX-002361,ACC_000261,ACC_000751,1153624,IDR,IDR,2025-09-09T20:14:51.474770+00:00Z,poc-tx
TX-002362,ACC_000960,ACC_000582,125290,IDR,IDR,2025-09-11T08:49:18.474804+00:00Z,poc-tx
TX-002363,ACC_000122,ACC_000995,2374670,IDR,IDR,2025-09-14T19:28:52.474815+00:00Z,poc-tx
TX-002364,ACC_000306,ACC_000185,182648,USD,USD,2025-09-15T13:41:44.474830+00:00Z,poc-tx
TX-002365,ACC_000068,ACC_000846,4233224,IDR,IDR,2025-09-11T02:02:14.474839+00:00Z,poc-tx
TX-002366,ACC_000124,ACC_000431,4127826,IDR,IDR,2025-09-14T00:40:40.474849+00:00Z,poc-tx
TX-002367,ACC_000149,ACC_000793,16857,SGD,IDR,2025-09-13T03:35:32.474866+00:00Z,poc-tx
TX-002368,ACC_000388,ACC_000949,63385,USD,USD,2025-09-16T03:21:15.474884+00:00Z,poc-tx
TX-002369,ACC_000094,ACC_000969,97405,USD,USD,2025-09-12T12:42:48.474893+00:00Z,poc-tx
TX-002370,ACC_000364,ACC_000459,1412704,IDR,USD,2025-09-16T06:20:56.474911+00:00Z,poc-tx
TX-002371,ACC_000150,ACC_000785,106711,SGD,SGD,2025-09-11T01:06:16.474922+00:00Z,poc-tx
TX-002372,ACC_000670,ACC_000636,2874967,IDR,IDR,2025-09-10T07:51:38.474948+00:00Z,poc-tx
TX-002373,ACC_000131,ACC_000281,1302,SGD,IDR,2025-09-14T19:42:10.474959+00:00Z,poc-tx
TX-002374,ACC_000738,ACC_000546,1304315,IDR,IDR,2025-09-16T05:17:46.474994+00:00Z,poc-tx
TX-002375,ACC_000043,ACC_000620,12325,SGD,SGD,2025-09-10T08:54:31.475008+00:00Z,poc-tx
TX-002376,ACC_000821,ACC_000930,156935,USD,USD,2025-09-10T20:31:38.475039+00:00Z,poc-tx
TX-002377,ACC_000621,ACC_000708,58836,SGD,SGD,2025-09-14T20:16:55.475064+00:00Z,poc-tx
TX-002378,ACC_000421,ACC_000256,145596,SGD,USD,2025-09-14T01:55:45.475084+00:00Z,poc-tx
TX-002379,ACC_000162,ACC_000366,947809,IDR,IDR,2025-09-14T10:24:32.475096+00:00Z,poc-tx
TX-002380,ACC_000648,ACC_000477,134126,SGD,SGD,2025-09-12T18:24:36.475121+00:00Z,poc-tx
TX-002381,ACC_000014,ACC_000727,15246,SGD,SGD,2025-09-14T23:24:04.475128+00:00Z,poc-tx
TX-002382,ACC_000765,ACC_000620,137108,SGD,SGD,2025-09-14T16:42:36.475157+00:00Z,poc-tx
TX-002383,ACC_000628,ACC_000071,3380922,IDR,IDR,2025-09-11T10:19:10.475181+00:00Z,poc-tx
TX-002384,ACC_000603,ACC_000226,115129,USD,SGD,2025-09-11T11:09:56.475206+00:00Z,poc-tx
TX-002385,ACC_000090,ACC_000472,1298288,IDR,SGD,2025-09-11T01:23:17.475216+00:00Z,poc-tx
TX-002386,ACC_000641,ACC_000732,328796,IDR,USD,2025-09-12T12:27:27.475241+00:00Z,poc-tx
TX-002387,ACC_000746,ACC_000725,99767,USD,IDR,2025-09-10T19:16:11.475269+00:00Z,poc-tx
TX-002388,ACC_000020,ACC_000273,41326,SGD,IDR,2025-09-14T02:02:29.475277+00:00Z,poc-tx
TX-002389,ACC_000905,ACC_000907,16168,USD,SGD,2025-09-12T16:14:29.475310+00:00Z,poc-tx
TX-002390,ACC_000216,ACC_000777,73061,SGD,SGD,2025-09-14T05:27:43.475323+00:00Z,poc-tx
TX-002391,ACC_000696,ACC_000115,149817,SGD,SGD,2025-09-10T09:37:10.475349+00:00Z,poc-tx
TX-002392,ACC_000108,ACC_000735,37954,SGD,IDR,2025-09-15T06:46:44.475360+00:00Z,poc-tx
TX-002393,ACC_000812,ACC_000883,3693343,IDR,USD,2025-09-14T08:22:24.475399+00:00Z,poc-tx
TX-002394,ACC_000471,ACC_000156,4257372,IDR,IDR,2025-09-11T00:28:18.475420+00:00Z,poc-tx
TX-002395,ACC_000229,ACC_000997,2514394,IDR,IDR,2025-09-14T05:18:51.475433+00:00Z,poc-tx
TX-002396,ACC_000661,ACC_000108,2831702,IDR,IDR,2025-09-15T13:05:46.475461+00:00Z,poc-tx
TX-002397,ACC_000997,ACC_000845,148453,SGD,SGD,2025-09-10T22:31:07.475497+00:00Z,poc-tx
TX-002398,ACC_000911,ACC_000749,75312,USD,USD,2025-09-15T05:21:26.475531+00:00Z,poc-tx
TX-002399,ACC_000339,ACC_000480,55377,USD,SGD,2025-09-15T06:24:55.475548+00:00Z,poc-tx
TX-002400,ACC_000383,ACC_000466,18098,SGD,SGD,2025-09-13T08:51:35.475566+00:00Z,poc-tx
TX-002401,ACC_000774,ACC_000156,958692,IDR,IDR,2025-09-13T04:46:54.475595+00:00Z,poc-tx
TX-002402,ACC_000141,ACC_000717,345816,IDR,IDR,2025-09-11T05:22:56.475606+00:00Z,poc-tx
TX-002403,ACC_000540,ACC_000515,18853,SGD,SGD,2025-09-14T16:01:02.475629+00:00Z,poc-tx
TX-002404,ACC_000255,ACC_000691,1188844,IDR,IDR,2025-09-13T04:05:45.475643+00:00Z,poc-tx
TX-002405,ACC_000744,ACC_000184,44634,USD,USD,2025-09-14T15:28:17.475672+00:00Z,poc-tx
TX-002406,ACC_000728,ACC_000571,2699243,IDR,IDR,2025-09-10T11:54:01.475700+00:00Z,poc-tx
TX-002407,ACC_000224,ACC_000169,137973,SGD,SGD,2025-09-11T19:51:36.475713+00:00Z,poc-tx
TX-002408,ACC_000053,ACC_000626,141630,USD,USD,2025-09-13T14:06:32.475722+00:00Z,poc-tx
TX-002409,ACC_000890,ACC_000796,2496538,IDR,IDR,2025-09-09T21:36:55.475755+00:00Z,poc-tx
TX-002410,ACC_000383,ACC_000635,90989,SGD,SGD,2025-09-12T20:50:39.475773+00:00Z,poc-tx
TX-002411,ACC_000267,ACC_000245,103132,USD,USD,2025-09-15T07:52:23.475787+00:00Z,poc-tx
TX-002412,ACC_000611,ACC_000263,123713,USD,USD,2025-09-12T02:27:48.475812+00:00Z,poc-tx
TX-002413,ACC_000076,ACC_000450,164134,IDR,IDR,2025-09-15T05:15:30.475821+00:00Z,poc-tx
TX-002414,ACC_000502,ACC_000077,1451683,IDR,IDR,2025-09-10T10:30:50.475842+00:00Z,poc-tx
TX-002415,ACC_000600,ACC_000269,109752,SGD,SGD,2025-09-15T21:07:36.475866+00:00Z,poc-tx
TX-002416,ACC_000382,ACC_000256,4204868,IDR,IDR,2025-09-15T00:06:14.475884+00:00Z,poc-tx
TX-002417,ACC_000946,ACC_000245,118347,IDR,IDR,2025-09-11T11:28:19.475918+00:00Z,poc-tx
TX-002418,ACC_000569,ACC_000167,89115,USD,IDR,2025-09-16T07:25:03.475953+00:00Z,poc-tx
TX-002419,ACC_000391,ACC_000515,114045,USD,SGD,2025-09-13T11:57:02.475978+00:00Z,poc-tx
TX-002420,ACC_000424,ACC_000374,49346,SGD,USD,2025-09-10T15:55:45.475999+00:00Z,poc-tx
TX-002421,ACC_000901,ACC_000150,3077271,IDR,IDR,2025-09-11T21:56:01.476033+00:00Z,poc-tx
TX-002422,ACC_000735,ACC_000403,56266,USD,USD,2025-09-13T02:54:32.476062+00:00Z,poc-tx
TX-002423,ACC_000220,ACC_000612,3447487,IDR,SGD,2025-09-13T21:36:15.476076+00:00Z,poc-tx
TX-002424,ACC_000005,ACC_000753,1023,USD,USD,2025-09-16T12:40:32.476083+00:00Z,poc-tx
TX-002425,ACC_000288,ACC_000407,8988,SGD,SGD,2025-09-12T03:30:44.476098+00:00Z,poc-tx
TX-002426,ACC_000698,ACC_000168,138505,SGD,SGD,2025-09-15T07:12:54.476126+00:00Z,poc-tx
TX-002427,ACC_000852,ACC_000952,2451503,IDR,SGD,2025-09-14T03:56:31.476158+00:00Z,poc-tx
TX-002428,ACC_000902,ACC_000903,32270,USD,USD,2025-09-11T17:51:20.476192+00:00Z,poc-tx
TX-002429,ACC_000275,ACC_000727,3621662,IDR,IDR,2025-09-09T16:46:16.476207+00:00Z,poc-tx
TX-002430,ACC_000066,ACC_000635,145150,USD,USD,2025-09-11T01:37:31.476216+00:00Z,poc-tx
TX-002431,ACC_000757,ACC_000910,86523,USD,USD,2025-09-13T18:16:29.476245+00:00Z,poc-tx
TX-002432,ACC_000326,ACC_000304,3537709,IDR,USD,2025-09-16T06:08:01.476262+00:00Z,poc-tx
TX-002433,ACC_000886,ACC_000166,169874,USD,IDR,2025-09-13T07:38:09.476295+00:00Z,poc-tx
TX-002434,ACC_000751,ACC_000030,62926,USD,IDR,2025-09-10T01:18:31.476325+00:00Z,poc-tx
TX-002435,ACC_000106,ACC_000411,1010717,IDR,IDR,2025-09-13T21:58:09.476335+00:00Z,poc-tx
TX-002436,ACC_000238,ACC_000616,4513131,IDR,IDR,2025-09-16T12:19:18.476349+00:00Z,poc-tx
TX-002437,ACC_000860,ACC_000300,2611304,IDR,IDR,2025-09-12T15:50:06.476381+00:00Z,poc-tx
TX-002438,ACC_000418,ACC_000871,95103,USD,IDR,2025-09-15T23:07:36.476400+00:00Z,poc-tx
TX-002439,ACC_000220,ACC_000416,4047719,IDR,IDR,2025-09-13T20:38:30.476413+00:00Z,poc-tx
TX-002440,ACC_000154,ACC_000517,4083002,IDR,IDR,2025-09-10T13:17:22.476425+00:00Z,poc-tx
TX-002441,ACC_000350,ACC_000903,70294,SGD,SGD,2025-09-09T22:19:09.476442+00:00Z,poc-tx
TX-002442,ACC_000836,ACC_000483,98957,SGD,SGD,2025-09-11T14:40:57.476474+00:00Z,poc-tx
TX-002443,ACC_000273,ACC_000256,2999565,IDR,IDR,2025-09-10T12:08:31.476488+00:00Z,poc-tx
TX-002444,ACC_000944,ACC_000727,110133,SGD,IDR,2025-09-14T20:49:47.476523+00:00Z,poc-tx
TX-002445,ACC_000345,ACC_000312,188308,USD,USD,2025-09-15T10:33:40.476540+00:00Z,poc-tx
TX-002446,ACC_000783,ACC_000843,190738,USD,USD,2025-09-15T02:12:12.476570+00:00Z,poc-tx
TX-002447,ACC_000426,ACC_000539,90836,SGD,SGD,2025-09-12T11:54:21.476590+00:00Z,poc-tx
TX-002448,ACC_000583,ACC_000571,32758,SGD,IDR,2025-09-12T18:29:45.476614+00:00Z,poc-tx
TX-002449,ACC_000710,ACC_000599,196417,USD,USD,2025-09-16T00:31:54.476642+00:00Z,poc-tx
TX-002450,ACC_000334,ACC_000714,69778,SGD,SGD,2025-09-13T06:03:52.476659+00:00Z,poc-tx
TX-002451,ACC_000577,ACC_000623,3045446,IDR,IDR,2025-09-12T10:53:32.476683+00:00Z,poc-tx
TX-002452,ACC_000722,ACC_000123,607610,IDR,SGD,2025-09-16T09:51:49.476712+00:00Z,poc-tx
TX-002453,ACC_000081,ACC_000007,3681128,IDR,IDR,2025-09-10T21:42:21.476721+00:00Z,poc-tx
TX-002454,ACC_000834,ACC_000660,85701,SGD,SGD,2025-09-16T07:49:50.476753+00:00Z,poc-tx
TX-002455,ACC_000360,ACC_000913,1571803,IDR,IDR,2025-09-15T08:34:57.476770+00:00Z,poc-tx
TX-002456,ACC_000206,ACC_000506,25434,USD,USD,2025-09-11T23:21:05.476783+00:00Z,poc-tx
TX-002457,ACC_000845,ACC_000709,193701,USD,USD,2025-09-11T23:56:57.476815+00:00Z,poc-tx
TX-002458,ACC_000786,ACC_000982,143921,USD,USD,2025-09-10T08:36:17.476845+00:00Z,poc-tx
TX-002459,ACC_000073,ACC_000666,3843457,IDR,IDR,2025-09-16T11:37:58.476854+00:00Z,poc-tx
TX-002460,ACC_000196,ACC_000594,3704666,IDR,IDR,2025-09-15T05:11:09.476867+00:00Z,poc-tx
TX-002461,ACC_000794,ACC_000190,165356,USD,SGD,2025-09-10T12:32:31.476897+00:00Z,poc-tx
TX-002462,ACC_000047,ACC_000508,1508298,IDR,IDR,2025-09-10T12:52:24.476906+00:00Z,poc-tx
TX-002463,ACC_000430,ACC_000508,11564,USD,USD,2025-09-14T16:14:08.476925+00:00Z,poc-tx
TX-002464,ACC_000546,ACC_000416,3669427,IDR,IDR,2025-09-11T11:56:23.476948+00:00Z,poc-tx
TX-002465,ACC_000813,ACC_000031,3816571,IDR,USD,2025-09-10T04:32:36.476979+00:00Z,poc-tx
TX-002466,ACC_000369,ACC_000047,2681444,IDR,SGD,2025-09-14T19:57:00.476998+00:00Z,poc-tx
TX-002467,ACC_000872,ACC_000347,103010,SGD,SGD,2025-09-15T06:20:36.477030+00:00Z,poc-tx
TX-002468,ACC_000190,ACC_000901,4678774,IDR,IDR,2025-09-12T22:13:18.477043+00:00Z,poc-tx
TX-002469,ACC_000051,ACC_000860,111009,USD,USD,2025-09-11T01:14:06.477051+00:00Z,poc-tx
TX-002470,ACC_000750,ACC_000969,127760,USD,SGD,2025-09-13T00:25:26.477081+00:00Z,poc-tx
TX-002471,ACC_000905,ACC_000986,62240,USD,USD,2025-09-15T23:23:19.477114+00:00Z,poc-tx
TX-002472,ACC_000546,ACC_000539,1311824,IDR,IDR,2025-09-13T00:08:26.477137+00:00Z,poc-tx
TX-002473,ACC_000587,ACC_000084,3340199,IDR,IDR,2025-09-10T16:28:43.477161+00:00Z,poc-tx
TX-002474,ACC_000719,ACC_000196,95904,USD,IDR,2025-09-12T03:13:01.477190+00:00Z,poc-tx
TX-002475,ACC_000658,ACC_000546,1320139,IDR,IDR,2025-09-14T05:10:10.477216+00:00Z,poc-tx
TX-002476,ACC_000901,ACC_000147,279779,IDR,SGD,2025-09-16T01:32:39.477249+00:00Z,poc-tx
TX-002477,ACC_000798,ACC_000789,99852,SGD,SGD,2025-09-13T21:27:32.477280+00:00Z,poc-tx
TX-002478,ACC_000399,ACC_000345,148881,USD,USD,2025-09-10T14:26:40.477299+00:00Z,poc-tx
TX-002479,ACC_000346,ACC_000286,1354871,IDR,SGD,2025-09-14T06:27:16.477316+00:00Z,poc-tx
TX-002480,ACC_000178,ACC_000217,87511,USD,USD,2025-09-11T11:32:20.477328+00:00Z,poc-tx
TX-002481,ACC_000786,ACC_000717,38583,USD,USD,2025-09-12T22:10:12.477358+00:00Z,poc-tx
TX-002482,ACC_000455,ACC_000138,2163406,IDR,IDR,2025-09-13T21:09:29.477378+00:00Z,poc-tx
TX-002483,ACC_000162,ACC_000953,1683884,IDR,IDR,2025-09-09T13:39:49.477390+00:00Z,poc-tx
TX-002484,ACC_000720,ACC_000593,173923,USD,USD,2025-09-15T13:52:27.477426+00:00Z,poc-tx
TX-002485,ACC_000762,ACC_000821,5373,SGD,SGD,2025-09-10T08:45:43.477456+00:00Z,poc-tx
TX-002486,ACC_000537,ACC_000368,84008,SGD,USD,2025-09-14T20:32:49.477479+00:00Z,poc-tx
TX-002487,ACC_000443,ACC_000274,3322378,IDR,IDR,2025-09-16T08:40:58.477499+00:00Z,poc-tx
TX-002488,ACC_000946,ACC_000695,466950,IDR,IDR,2025-09-14T07:25:14.477534+00:00Z,poc-tx
TX-002489,ACC_000380,ACC_000911,27867,USD,USD,2025-09-11T09:00:32.477552+00:00Z,poc-tx
TX-002490,ACC_000209,ACC_000220,1025910,IDR,IDR,2025-09-12T09:59:44.477565+00:00Z,poc-tx
TX-002491,ACC_000552,ACC_000710,2955592,IDR,USD,2025-09-13T04:43:11.477589+00:00Z,poc-tx
TX-002492,ACC_000197,ACC_000043,139609,SGD,SGD,2025-09-13T12:57:56.477601+00:00Z,poc-tx
TX-002493,ACC_000656,ACC_000767,2084477,IDR,IDR,2025-09-12T22:35:41.477627+00:00Z,poc-tx
TX-002494,ACC_000505,ACC_000882,49977,SGD,SGD,2025-09-10T19:08:24.477649+00:00Z,poc-tx
TX-002495,ACC_000100,ACC_000813,23653,USD,SGD,2025-09-15T23:23:58.477659+00:00Z,poc-tx
TX-002496,ACC_000448,ACC_000611,3482058,IDR,IDR,2025-09-10T19:35:48.477680+00:00Z,poc-tx
TX-002497,ACC_000127,ACC_000229,75477,SGD,SGD,2025-09-14T15:49:46.477690+00:00Z,poc-tx
TX-002498,ACC_000675,ACC_000670,106261,USD,USD,2025-09-14T14:23:33.477717+00:00Z,poc-tx
TX-002499,ACC_000506,ACC_000711,53453,USD,USD,2025-09-16T03:46:45.477739+00:00Z,poc-tx
TX-002500,ACC_000861,ACC_000427,28827,SGD,SGD,2025-09-12T00:48:36.477771+00:00Z,poc-tx
TX-002501,ACC_000925,ACC_000728,447246,IDR,IDR,2025-09-15T00:33:47.477805+00:00Z,poc-tx
TX-002502,ACC_000887,ACC_000124,25606,USD,USD,2025-09-15T14:17:15.477838+00:00Z,poc-tx
TX-002503,ACC_000958,ACC_000254,66623,SGD,USD,2025-09-13T17:26:42.477874+00:00Z,poc-tx
TX-002504,ACC_000385,ACC_000741,672186,IDR,IDR,2025-09-09T22:17:49.477892+00:00Z,poc-tx
TX-002505,ACC_000853,ACC_000039,114625,SGD,SGD,2025-09-12T11:33:52.477924+00:00Z,poc-tx
TX-002506,ACC_000623,ACC_000901,78336,SGD,USD,2025-09-10T18:53:03.477960+00:00Z,poc-tx
TX-002507,ACC_000259,ACC_000636,1128469,IDR,IDR,2025-09-13T10:50:55.477981+00:00Z,poc-tx
TX-002508,ACC_000423,ACC_000455,68861,SGD,SGD,2025-09-11T02:08:56.478001+00:00Z,poc-tx
TX-002509,ACC_000207,ACC_000403,607620,IDR,IDR,2025-09-13T02:27:17.478014+00:00Z,poc-tx
TX-002510,ACC_000062,ACC_000970,58242,SGD,SGD,2025-09-12T07:25:31.478023+00:00Z,poc-tx
TX-002511,ACC_000435,ACC_000826,124954,USD,IDR,2025-09-10T08:24:06.478043+00:00Z,poc-tx
TX-002512,ACC_000857,ACC_000292,12088,SGD,IDR,2025-09-09T18:30:47.478076+00:00Z,poc-tx
TX-002513,ACC_000058,ACC_000153,29843,USD,USD,2025-09-13T21:31:50.478085+00:00Z,poc-tx
TX-002514,ACC_000577,ACC_000514,1496015,IDR,IDR,2025-09-10T18:26:46.478108+00:00Z,poc-tx
TX-002515,ACC_000481,ACC_000878,564054,IDR,IDR,2025-09-10T07:55:23.478129+00:00Z,poc-tx
TX-002516,ACC_000210,ACC_000648,2796653,IDR,USD,2025-09-12T08:53:34.478143+00:00Z,poc-tx
TX-002517,ACC_000912,ACC_000088,130796,USD,SGD,2025-09-16T03:10:01.478177+00:00Z,poc-tx
TX-002518,ACC_000994,ACC_000989,2420233,IDR,IDR,2025-09-16T07:38:01.478213+00:00Z,poc-tx
TX-002519,ACC_000265,ACC_000513,157825,USD,SGD,2025-09-10T00:01:49.478228+00:00Z,poc-tx
TX-002520,ACC_000101,ACC_000562,115027,SGD,SGD,2025-09-15T16:14:17.478238+00:00Z,poc-tx
TX-002521,ACC_000129,ACC_000992,49602,SGD,USD,2025-09-11T11:59:17.478249+00:00Z,poc-tx
TX-002522,ACC_000870,ACC_000912,96771,SGD,SGD,2025-09-13T15:42:48.478282+00:00Z,poc-tx
TX-002523,ACC_000183,ACC_000066,3526499,IDR,SGD,2025-09-13T04:39:39.478294+00:00Z,poc-tx
TX-002524,ACC_000375,ACC_000677,127977,SGD,SGD,2025-09-09T18:14:41.478312+00:00Z,poc-tx
TX-002525,ACC_000657,ACC_000784,43176,USD,USD,2025-09-12T18:42:39.478339+00:00Z,poc-tx
TX-002526,ACC_000420,ACC_000975,97628,USD,USD,2025-09-16T11:05:39.478358+00:00Z,poc-tx
TX-002527,ACC_000283,ACC_000761,161644,USD,IDR,2025-09-12T03:01:42.478374+00:00Z,poc-tx
TX-002528,ACC_000124,ACC_000430,1602675,IDR,SGD,2025-09-14T21:18:29.478385+00:00Z,poc-tx
TX-002529,ACC_000788,ACC_000088,169401,USD,USD,2025-09-15T05:25:32.478414+00:00Z,poc-tx
TX-002530,ACC_000696,ACC_000139,37650,SGD,IDR,2025-09-10T04:35:19.478442+00:00Z,poc-tx
TX-002531,ACC_000975,ACC_000676,67568,SGD,SGD,2025-09-09T23:58:49.478477+00:00Z,poc-tx
TX-002532,ACC_000891,ACC_000551,10091,USD,USD,2025-09-15T21:18:05.478510+00:00Z,poc-tx
TX-002533,ACC_000814,ACC_000476,3381,SGD,SGD,2025-09-09T17:18:35.478541+00:00Z,poc-tx
TX-002534,ACC_000959,ACC_000244,139212,SGD,SGD,2025-09-14T09:09:08.478577+00:00Z,poc-tx
TX-002535,ACC_000185,ACC_000540,3194417,IDR,IDR,2025-09-16T11:01:33.478590+00:00Z,poc-tx
TX-002536,ACC_000142,ACC_000121,4651312,IDR,SGD,2025-09-14T03:48:38.478602+00:00Z,poc-tx
TX-002537,ACC_000276,ACC_000703,131430,SGD,IDR,2025-09-10T23:33:09.478617+00:00Z,poc-tx
TX-002538,ACC_000728,ACC_000721,669566,IDR,USD,2025-09-14T13:25:18.478647+00:00Z,poc-tx
TX-002539,ACC_000340,ACC_000459,68017,SGD,IDR,2025-09-15T09:50:28.478664+00:00Z,poc-tx
TX-002540,ACC_000528,ACC_000364,46003,SGD,SGD,2025-09-11T00:22:20.478687+00:00Z,poc-tx
TX-002541,ACC_000713,ACC_000510,169360,IDR,IDR,2025-09-11T17:47:17.478716+00:00Z,poc-tx
TX-002542,ACC_000013,ACC_000906,180467,USD,USD,2025-09-13T00:11:03.478723+00:00Z,poc-tx
TX-002543,ACC_000593,ACC_000726,5756,SGD,IDR,2025-09-14T01:38:25.478748+00:00Z,poc-tx
TX-002544,ACC_000464,ACC_000854,116585,SGD,IDR,2025-09-12T00:04:25.478770+00:00Z,poc-tx
TX-002545,ACC_000486,ACC_000652,99703,SGD,IDR,2025-09-11T06:30:29.478792+00:00Z,poc-tx
TX-002546,ACC_000694,ACC_000220,42434,SGD,SGD,2025-09-14T00:06:46.478820+00:00Z,poc-tx
TX-002547,ACC_000691,ACC_000103,123475,USD,IDR,2025-09-13T23:48:02.478848+00:00Z,poc-tx
TX-002548,ACC_000191,ACC_000182,3756622,IDR,SGD,2025-09-10T01:24:46.478867+00:00Z,poc-tx
TX-002549,ACC_000037,ACC_000844,52928,SGD,USD,2025-09-11T08:14:19.478876+00:00Z,poc-tx
